applicant_id,age,gender,marital_status,education_level,employment_type,years_employed,annual_income,monthly_income,income_stability_score,has_co_signer,num_dependents,credit_score,credit_history_length_years,num_open_accounts,num_credit_inquiries_6m,debt_to_income_ratio,previous_defaults,bankruptcy_history,loan_amount,loan_term_months,loan_purpose,interest_rate,has_collateral,loan_to_value_ratio,savings_balance,checking_balance,investment_portfolio_value,monthly_expenses,has_direct_deposit,application_date,application_channel,relationship_tenure_years,defaulted
APP_00007206,21,Male,Married,PhD,Full-time,0,88903.0,7408.58,6,No,1,668.0,22,12,1,39.4,1,No,15005.0,240,Home,9.32,No,33.56,3304.41,1707.69,11899.09,3739.66,Yes,2023-08-08,Branch,0,No
APP_00007207,38,Male,Single,High School,Full-time,0,78756.0,6563.0,9,No,2,593.0,28,5,2,28.01,2,No,24091.0,60,Home,10.53,No,82.99,21054.89,13735.33,31353.55,5787.11,Yes,2023-04-06,Phone,7,Yes
APP_00007208,21,Female,Married,Bachelor,Full-time,7,54409.0,4534.08,5,No,3,578.0,0,4,1,35.78,0,No,13547.0,72,Car,10.98,No,43.38,14530.34,8102.56,17395.12,2153.94,Yes,2023-11-13,Online,5,No
APP_00007209,47,Male,Single,PhD,Part-time,1,42336.0,3528.0,4,No,1,719.0,5,11,3,23.87,0,No,55477.0,84,Debt Consolidation,3.33,No,45.24,25179.33,2991.36,11612.74,1761.47,No,2023-02-09,Online,6,No
APP_00007210,50,Male,Married,Bachelor,Part-time,11,51490.0,4290.83,5,No,2,681.0,3,9,2,29.74,0,No,42765.0,60,Education,5.12,Yes,32.11,3966.37,527.95,3534.62,2912.48,Yes,2023-05-31,Online,0,No
APP_00007211,57,Female,Married,High School,Full-time,10,91496.0,7624.67,3,No,2,640.0,1,10,1,3.36,0,No,12554.0,180,Car,7.61,No,28.56,236.15,314.71,57582.69,5762.79,Yes,2023-06-17,Branch,0,No
APP_00007212,21,Male,Single,Bachelor,Full-time,0,41753.0,3479.42,9,No,2,,3,7,1,41.98,0,No,28765.0,180,Education,6.72,Yes,86.55,,38041.5,8985.57,2615.28,No,2023-08-07,Branch,10,No
APP_00007213,38,Female,Married,High School,Retired,16,41449.0,3454.08,5,No,3,737.0,3,6,1,73.91,0,No,22223.0,84,Car,5.81,No,63.1,11171.51,3269.39,82451.88,1594.6,No,2023-01-24,Branch,2,No
APP_00007214,32,Female,Married,Master,Full-time,5,32183.0,2681.92,6,No,3,807.0,19,7,0,30.2,0,No,14524.0,48,Home,9.78,No,76.35,28566.39,749.51,57975.57,2014.19,Yes,2023-09-22,Online,11,No
APP_00007215,25,Female,Married,Master,Self-employed,12,110593.0,9216.08,7,No,2,634.0,2,8,1,17.48,1,No,40220.0,72,Personal,9.86,No,65.65,21854.69,174.03,23444.41,5800.13,Yes,2023-06-02,Branch,4,Yes
APP_00007216,51,Female,Single,Bachelor,Full-time,2,19704.0,1642.0,5,No,0,771.0,17,5,3,49.52,0,No,17681.0,60,Debt Consolidation,9.17,Yes,27.16,15708.28,3625.21,22221.02,1191.07,Yes,2023-05-09,Phone,4,No
APP_00007217,53,Female,Single,Master,Self-employed,3,81387.0,6782.25,10,No,1,,14,5,7,36.92,1,No,23216.0,36,Car,1.74,Yes,79.93,8660.69,4799.9,11278.8,,Yes,2023-02-01,Online,0,Yes
APP_00007218,26,Female,Divorced,Master,Part-time,0,82692.0,6891.0,8,No,2,615.0,0,6,3,38.24,0,No,33254.0,240,Car,3.95,Yes,46.8,5424.61,8635.24,72791.67,4932.82,Yes,2023-05-27,Online,4,No
APP_00007219,48,Male,Married,Bachelor,Full-time,15,96311.0,8025.92,6,No,0,671.0,5,14,0,14.54,1,No,24973.0,84,Car,3.83,No,38.73,9327.51,5819.13,6877.12,6997.7,Yes,2023-12-02,Online,12,Yes
APP_00007220,48,Male,Married,High School,Full-time,4,23123.0,1926.92,3,No,0,,6,9,2,30.39,1,No,22853.0,72,Car,7.08,No,70.2,25123.25,4157.95,191.92,1462.74,Yes,2023-09-03,Online,0,Yes
APP_00007221,45,Female,Single,Bachelor,Full-time,5,92655.0,7721.25,7,No,2,574.0,0,6,2,8.81,2,No,11052.0,36,Education,10.03,No,34.55,9067.35,4181.35,65731.54,4729.1,Yes,2023-10-09,Online,2,Yes
APP_00007222,41,Male,Married,High School,Full-time,0,104068.0,8672.33,9,No,2,658.0,3,5,3,17.96,1,No,41643.0,72,Debt Consolidation,4.91,No,96.77,604.81,2193.1,27923.97,6909.67,No,2023-06-18,Branch,5,Yes
APP_00007223,37,Male,Single,Master,Self-employed,1,78684.0,6557.0,7,No,0,773.0,1,6,2,15.32,0,No,24443.0,36,Home,11.43,Yes,74.23,14730.0,4749.71,86.48,4571.51,Yes,2023-02-21,Online,6,No
APP_00007224,21,Female,Married,Bachelor,Full-time,0,55427.0,4618.92,7,No,3,663.0,0,7,5,44.03,0,No,13722.0,120,Debt Consolidation,10.38,No,68.78,2471.0,47.92,7081.73,3757.48,Yes,2023-10-03,Branch,3,No
APP_00007225,28,Female,Divorced,Master,Full-time,1,46176.0,3848.0,10,No,0,605.0,19,4,2,29.72,0,No,23044.0,240,Education,2.79,Yes,17.09,45589.91,4237.65,4290.39,3294.2,Yes,2023-11-18,Online,7,No
APP_00007226,48,Female,Married,Master,Full-time,1,56848.0,4737.33,7,No,1,674.0,5,5,0,19.14,0,Yes,20554.0,72,Home,9.8,No,83.18,20296.88,525.44,25776.73,3225.16,Yes,2023-07-13,Online,9,No
APP_00007227,37,Male,Married,Master,Full-time,4,88511.0,7375.92,3,Yes,2,672.0,40,7,2,24.89,0,No,14102.0,120,Education,8.99,Yes,45.3,7259.02,2502.57,118186.57,3208.41,No,2023-04-20,Branch,12,No
APP_00007228,25,Male,Single,Master,Full-time,4,78546.0,6545.5,6,No,0,596.0,10,3,0,30.27,0,No,8108.0,120,Home,2.91,No,89.94,28426.51,1015.22,27833.47,3640.88,Yes,2023-11-18,Branch,6,Yes
APP_00007229,43,Female,Married,Bachelor,Self-employed,2,66500.0,5541.67,7,No,1,539.0,9,11,1,7.66,0,No,10970.0,24,Home,9.0,No,45.27,1998.06,11091.64,5460.89,4974.27,Yes,2023-01-06,Online,1,No
APP_00007230,42,Female,Married,High School,Full-time,1,72774.0,6064.5,10,No,1,548.0,0,11,2,35.2,0,No,37129.0,72,Car,7.43,No,66.08,9976.64,15608.34,2229.53,3097.1,Yes,2023-07-23,Online,6,No
APP_00007231,21,Female,Single,PhD,Self-employed,1,66065.0,5505.42,7,No,2,806.0,11,7,1,48.05,0,No,8918.0,84,Car,12.64,No,43.28,2851.16,2283.82,11551.6,2789.37,No,2023-12-13,Online,18,No
APP_00007232,44,Male,Divorced,Bachelor,Self-employed,0,80110.0,6675.83,7,No,1,849.0,2,5,1,22.12,0,No,25837.0,36,Education,6.61,No,90.07,27187.8,16327.57,29305.97,3353.07,Yes,2023-05-29,Online,6,No
APP_00007233,22,Female,Divorced,High School,Full-time,6,57136.0,4761.33,6,No,0,793.0,2,7,2,7.45,0,No,30851.0,60,Car,6.88,No,70.84,557.33,5014.82,17749.08,2773.79,Yes,2023-12-08,Branch,3,No
APP_00007234,50,Male,Divorced,High School,Part-time,0,102647.0,8553.92,4,No,1,798.0,10,5,1,46.06,0,No,26528.0,60,Personal,5.57,No,86.75,1642.6,426.27,20144.21,6733.34,No,2023-01-13,Online,7,No
APP_00007235,46,Male,Divorced,High School,Full-time,1,69820.0,5818.33,6,No,2,574.0,0,8,2,17.42,1,No,19112.0,120,Car,9.97,No,96.06,3167.84,4377.18,6245.22,3263.86,Yes,2023-08-05,Online,0,Yes
APP_00007236,46,Male,Single,High School,Unemployed,7,52786.0,4398.83,6,No,0,,0,7,1,11.04,0,No,21008.0,36,Car,7.71,No,63.91,15818.93,1642.95,19400.19,3412.16,No,2023-10-31,Online,8,Yes
APP_00007237,61,Male,Single,High School,Full-time,7,16172.0,1347.67,5,No,0,670.0,19,10,1,20.24,0,No,24911.0,60,Business,10.12,No,39.66,9559.35,8788.74,9237.54,958.73,Yes,2023-06-12,Online,1,No
APP_00007238,59,Female,Single,High School,Full-time,1,78556.0,6546.33,8,No,1,618.0,8,8,2,12.61,0,No,26988.0,84,Education,7.12,Yes,52.93,20577.11,12020.95,2659.9,5756.49,Yes,2023-09-05,Online,0,No
APP_00007239,38,Female,Married,Bachelor,Full-time,0,62318.0,5193.17,9,No,1,707.0,0,7,0,13.64,2,No,9624.0,240,Business,11.41,Yes,56.76,8801.41,2015.1,19727.43,2590.07,Yes,2023-11-24,Online,6,No
APP_00007240,30,Female,Divorced,Bachelor,Full-time,1,22268.0,1855.67,9,No,2,589.0,0,10,1,48.51,1,No,32434.0,84,Home,7.68,No,35.72,29885.61,3441.02,6862.53,1553.56,Yes,2023-02-17,Online,1,Yes
APP_00007241,49,Male,Married,Master,Full-time,8,17902.0,1491.83,7,No,2,661.0,11,8,2,38.36,0,No,13456.0,12,Home,5.28,Yes,69.5,5105.96,275.65,29884.83,656.97,Yes,2023-04-17,Online,1,No
APP_00007242,30,Male,Single,Bachelor,Unemployed,30,167092.0,13924.33,5,No,1,707.0,5,9,3,44.98,0,No,81467.0,72,Car,11.25,No,77.48,30529.11,933.09,64053.74,12189.19,Yes,2023-10-19,Online,3,Yes
APP_00007243,32,Male,Married,Bachelor,Full-time,5,78445.0,6537.08,4,No,1,824.0,13,8,1,13.2,0,No,17475.0,180,Education,6.1,Yes,71.19,863.03,955.57,12250.29,4578.47,Yes,2023-08-07,Online,0,No
APP_00007244,37,Female,Married,Bachelor,Self-employed,2,83634.0,6969.5,7,No,2,673.0,18,9,1,38.5,1,No,30590.0,84,Home,3.69,No,92.45,,86.55,9450.77,3783.97,Yes,2023-08-20,Online,1,Yes
APP_00007245,56,Female,Divorced,Master,Full-time,5,91579.0,7631.58,10,No,3,673.0,5,6,3,31.18,0,Yes,18244.0,240,Car,9.94,No,41.1,31051.78,11454.36,28483.8,6654.52,No,2023-12-27,Branch,10,No
APP_00007246,29,Male,Married,High School,Full-time,5,35649.0,2970.75,8,No,1,797.0,0,7,1,29.96,0,No,8868.0,12,Car,10.94,No,47.05,25774.3,2099.24,11531.86,1454.85,Yes,2023-01-27,Online,0,No
APP_00007247,21,Female,Married,Bachelor,Unemployed,2,109502.0,9125.17,7,No,0,466.0,4,8,4,11.58,0,No,50358.0,72,Home,3.66,No,45.08,1461.31,772.83,8456.2,6110.03,Yes,2023-03-24,Branch,4,Yes
APP_00007248,49,Female,Married,High School,Full-time,6,95369.0,7947.42,7,No,1,775.0,10,9,3,10.15,0,No,18217.0,24,Home,12.76,No,68.49,3791.12,10009.9,1282.33,6384.9,Yes,2023-01-21,Online,1,No
APP_00007249,51,Female,Single,Master,Self-employed,0,21082.0,1756.83,6,No,1,831.0,4,7,0,11.77,0,No,24587.0,240,Home,15.58,No,25.8,10192.31,1478.01,7124.24,1040.87,Yes,2023-12-13,Branch,1,No
APP_00007250,33,Male,Married,Bachelor,Full-time,1,26485.0,2207.08,5,No,1,733.0,4,5,3,8.42,0,No,14528.0,120,Home,12.35,No,25.7,2829.32,1322.91,9009.06,1453.14,Yes,2023-01-29,Online,14,No
APP_00007251,59,Male,Married,Master,Part-time,0,66632.0,5552.67,8,Yes,3,585.0,0,3,2,55.84,1,No,17036.0,180,Debt Consolidation,5.52,Yes,63.28,18096.7,5775.76,4007.25,4772.4,Yes,2023-11-06,Online,2,Yes
APP_00007252,35,Male,Divorced,Bachelor,Self-employed,4,90965.0,7580.42,3,No,0,695.0,4,16,1,55.65,0,No,20544.0,60,Education,8.65,Yes,15.92,11412.98,2778.84,367.64,4860.91,No,2023-04-15,Online,0,No
APP_00007253,21,Female,Single,Bachelor,Part-time,1,15456.0,1288.0,10,No,1,832.0,0,8,4,26.84,1,No,31125.0,72,Debt Consolidation,9.89,No,67.59,133.71,7922.79,20567.29,814.02,No,2023-04-14,Online,11,No
APP_00007254,44,Male,Divorced,Bachelor,Full-time,4,33173.0,2764.42,8,No,0,629.0,5,6,2,40.24,0,No,13632.0,60,Home,6.02,No,52.38,4357.93,2692.45,49561.88,1643.42,No,2023-06-07,Online,17,No
APP_00007255,36,Female,Married,Bachelor,Full-time,10,49998.0,4166.5,7,No,0,626.0,4,9,3,70.26,0,No,31114.0,84,Home,8.35,Yes,47.75,152.66,4936.54,22351.6,1865.28,Yes,2023-05-29,Online,0,No
APP_00007256,38,Male,Married,Master,Unemployed,3,38942.0,3245.17,8,No,5,781.0,16,9,0,28.8,0,No,21864.0,60,Business,9.18,No,78.33,27296.78,971.42,1591.35,1307.64,No,2023-05-05,Online,3,Yes
APP_00007257,36,Female,Married,PhD,Self-employed,2,57374.0,4781.17,9,No,3,699.0,17,8,2,35.39,0,No,31576.0,180,Home,3.74,No,23.53,11718.86,1933.32,21660.63,4084.85,Yes,2023-04-08,Online,5,No
APP_00007258,36,Female,Single,Master,Full-time,35,56750.0,4729.17,6,No,0,543.0,1,5,3,5.94,0,No,35866.0,36,Medical,12.29,No,70.26,21039.46,4628.92,34370.24,3332.78,Yes,2023-12-29,Online,1,No
APP_00007259,57,Female,Single,Master,Full-time,2,94653.0,7887.75,4,No,2,788.0,12,13,1,18.48,2,No,18711.0,72,Debt Consolidation,5.73,No,24.54,6613.85,2066.31,6766.78,6976.25,Yes,2023-08-18,Online,3,Yes
APP_00007260,40,Male,Married,High School,Full-time,10,70284.0,5857.0,10,No,1,782.0,15,8,2,19.73,0,No,24059.0,60,Home,10.26,Yes,54.73,35937.73,2123.69,14081.01,3711.43,No,2023-11-11,Branch,3,No
APP_00007261,37,Female,Single,Bachelor,Part-time,5,74963.0,6246.92,10,No,0,621.0,13,6,4,35.13,1,No,21989.0,24,Business,7.19,No,45.48,9306.24,4679.06,12191.23,4007.72,Yes,2023-11-30,Branch,0,Yes
APP_00007262,70,Male,Single,Bachelor,Part-time,7,67866.0,5655.5,5,No,3,638.0,15,9,1,16.58,0,No,16245.0,48,Home,4.67,No,72.52,88889.68,742.7,7667.41,3967.67,No,2023-06-01,Phone,2,No
APP_00007263,27,Male,Single,Master,Full-time,0,69052.0,5754.33,6,No,2,850.0,18,9,0,38.81,0,No,25061.0,60,Debt Consolidation,7.08,Yes,52.3,5717.47,7799.4,9045.48,4777.45,No,2023-04-23,Online,3,No
APP_00007264,24,Female,Married,PhD,Full-time,0,90987.0,7582.25,7,No,1,494.0,5,7,3,8.8,0,No,24169.0,60,Debt Consolidation,0.96,No,94.6,6325.1,179.32,275.55,6272.47,Yes,2023-10-03,Online,4,Yes
APP_00007265,37,Male,Divorced,High School,Full-time,3,21154.0,1762.83,6,No,1,739.0,2,11,0,19.67,1,No,15168.0,120,Car,8.06,Yes,92.36,1704.22,7180.38,4371.08,1550.56,Yes,2023-02-25,Online,5,No
APP_00007266,35,Male,Married,Master,Self-employed,0,66913.0,5576.08,3,No,1,631.0,0,14,1,2.95,0,No,21288.0,60,Medical,8.37,No,39.21,1715.49,6843.69,5176.44,2503.31,Yes,2023-07-15,Phone,0,No
APP_00007267,43,Female,Divorced,High School,Full-time,11,110620.0,9218.33,10,Yes,0,735.0,20,9,0,43.36,0,No,26870.0,120,Debt Consolidation,12.11,Yes,78.79,38232.86,3817.44,2003.33,5742.44,No,2023-01-24,Branch,2,No
APP_00007268,34,Female,Divorced,Bachelor,Self-employed,6,46987.0,3915.58,8,No,1,694.0,0,6,3,42.27,0,No,31012.0,180,Car,9.94,No,39.67,12808.19,10042.6,16675.57,1855.26,Yes,2023-08-10,Branch,6,No
APP_00007269,35,Female,Married,High School,Full-time,9,52474.0,4372.83,6,No,0,548.0,22,4,1,32.17,0,No,30080.0,120,Medical,14.67,No,65.3,13531.26,594.45,879.86,3042.2,Yes,2023-06-11,Online,10,No
APP_00007270,61,Female,Divorced,High School,Part-time,1,84549.0,7045.75,9,No,1,826.0,1,5,2,7.68,0,No,11578.0,84,Debt Consolidation,8.03,No,36.13,7451.23,846.02,54127.71,,Yes,2023-12-14,Online,0,No
APP_00007271,22,Female,Single,Bachelor,Full-time,8,41704.0,3475.33,9,No,1,827.0,3,8,1,7.63,0,No,17810.0,72,Car,6.4,Yes,64.11,39182.28,4472.91,107579.5,1822.65,Yes,2023-04-08,Branch,3,No
APP_00007272,34,Female,Divorced,Bachelor,Full-time,2,55248.0,4604.0,9,No,2,728.0,9,10,1,65.95,0,No,47198.0,60,Education,2.8,Yes,60.46,3942.2,1210.8,9257.93,2174.49,Yes,2023-08-25,Phone,1,Yes
APP_00007273,37,Male,Married,High School,Full-time,0,129348.0,10779.0,7,Yes,0,779.0,8,3,0,50.17,1,No,26096.0,48,Debt Consolidation,10.29,No,72.89,4841.98,490.94,34882.56,8784.41,Yes,2023-05-19,Branch,1,Yes
APP_00007274,44,Male,Single,High School,Full-time,0,76124.0,6343.67,7,No,0,698.0,0,7,1,16.57,0,No,19043.0,60,Car,6.56,No,69.9,4847.72,17739.49,5762.11,4263.56,Yes,2023-03-30,Online,1,No
APP_00007275,34,Female,Divorced,Bachelor,Full-time,3,48402.0,4033.5,8,No,0,593.0,0,5,2,39.68,0,No,8654.0,84,Home,8.42,Yes,58.69,9931.07,2223.2,54561.51,1906.46,Yes,2023-03-16,Online,4,No
APP_00007276,29,Male,Single,High School,Full-time,9,46950.0,3912.5,6,No,3,711.0,8,10,3,33.92,0,No,22345.0,24,Debt Consolidation,10.1,Yes,61.38,29381.4,761.15,10965.32,2441.47,Yes,2023-09-14,Online,0,No
APP_00007277,39,Male,Single,High School,Full-time,6,71768.0,5980.67,3,Yes,0,632.0,5,5,1,53.81,0,No,20857.0,60,Debt Consolidation,5.93,No,96.52,7505.52,472.14,7677.44,2594.03,No,2023-12-13,Online,27,No
APP_00007278,43,Female,Married,Master,Self-employed,3,61724.0,5143.67,10,No,2,850.0,11,11,0,33.88,0,Yes,28696.0,24,Home,8.55,No,76.09,4469.79,4449.57,21422.34,2909.02,Yes,2023-05-15,Online,1,No
APP_00007279,30,Female,Married,High School,Self-employed,6,90130.0,7510.83,7,No,1,622.0,5,10,2,25.84,1,No,28545.0,24,Business,5.67,Yes,92.9,1748.47,17029.87,17469.73,3120.42,Yes,2023-08-24,Online,1,No
APP_00007280,35,Male,Married,High School,Full-time,0,49903.0,4158.58,6,Yes,0,737.0,7,5,4,65.25,0,No,14653.0,60,Education,3.47,No,86.39,10580.92,2127.85,3833.52,1686.23,Yes,2023-07-20,Branch,15,Yes
APP_00007281,21,Male,Single,Bachelor,Self-employed,0,100281.0,8356.75,8,No,1,697.0,1,10,2,17.91,0,No,16592.0,36,Car,12.29,No,72.92,20989.02,2139.73,64479.19,3943.67,No,2023-05-14,Online,0,No
APP_00007282,48,Male,Married,Bachelor,Full-time,8,39505.0,3292.08,9,No,0,688.0,8,7,1,19.69,0,No,16294.0,60,Home,11.41,No,50.35,20736.99,7308.25,7898.93,1464.45,Yes,2023-09-18,Online,3,No
APP_00007283,36,Male,Single,Master,Full-time,1,30968.0,2580.67,7,No,2,706.0,5,10,4,17.96,3,No,22674.0,12,Home,5.83,Yes,91.35,,2270.59,8735.29,1928.45,Yes,2023-11-25,Online,1,Yes
APP_00007284,41,Male,Single,Master,Self-employed,1,108113.0,9009.42,7,No,1,597.0,2,6,4,24.09,0,No,12606.0,24,Home,7.66,No,84.7,23948.74,2060.9,52071.12,5252.49,Yes,2023-07-20,Branch,2,No
APP_00007285,55,Female,Married,High School,Full-time,8,71294.0,5941.17,6,Yes,1,715.0,3,7,1,14.0,1,No,27267.0,60,Debt Consolidation,11.08,No,60.92,2068.66,5013.55,23715.51,2625.24,Yes,2023-01-06,Online,0,No
APP_00007286,33,Male,Single,Bachelor,Full-time,3,31565.0,2630.42,5,No,2,615.0,4,8,0,38.02,0,No,24756.0,24,Education,12.14,No,55.3,32921.43,2871.06,10658.86,1721.35,Yes,2023-10-31,Online,4,No
APP_00007287,44,Male,Married,Master,Full-time,1,147490.0,12290.83,10,No,1,599.0,9,4,4,21.76,0,No,15838.0,72,Home,6.43,No,25.45,15439.95,2196.92,7195.63,8934.77,Yes,2023-08-02,Branch,0,Yes
APP_00007288,37,Female,Single,Bachelor,Self-employed,0,75522.0,6293.5,5,No,2,768.0,3,7,2,31.23,0,No,35845.0,12,Debt Consolidation,7.37,No,89.49,7566.37,6159.71,19789.29,4440.88,No,2023-05-31,Branch,26,No
APP_00007289,57,Male,Married,Bachelor,Full-time,7,53702.0,4475.17,8,No,0,599.0,1,8,2,37.23,2,No,54239.0,72,Home,4.53,Yes,67.79,1035.44,10140.88,13682.38,3491.5,No,2023-09-12,Branch,0,Yes
APP_00007290,37,Female,Married,High School,Full-time,4,34724.0,2893.67,7,No,2,802.0,3,10,0,11.09,0,No,22015.0,60,Debt Consolidation,9.3,Yes,45.03,24349.28,10363.49,9169.15,1399.59,No,2023-05-30,Phone,2,No
APP_00007291,30,Female,Divorced,Bachelor,Unemployed,12,85412.0,7117.67,10,No,0,766.0,10,9,0,35.43,1,No,22858.0,36,Car,11.29,No,54.58,28284.83,5560.61,2641.37,3833.52,Yes,2023-02-03,Online,5,No
APP_00007292,32,Male,Married,Master,Unemployed,13,219700.0,18308.33,4,Yes,0,746.0,34,9,3,40.09,1,No,18447.0,24,Car,6.08,No,57.94,71946.38,214.88,95832.89,15016.03,Yes,2023-01-13,Phone,0,No
APP_00007293,40,Female,Married,High School,Full-time,8,91516.0,7626.33,8,No,1,700.0,2,10,3,10.44,0,No,7480.0,60,Home,6.25,Yes,65.34,48332.95,3290.52,63211.41,3745.74,Yes,2023-01-22,Branch,4,No
APP_00007294,31,Female,Married,Bachelor,Self-employed,0,48089.0,4007.42,10,No,0,703.0,9,9,0,19.94,1,No,16629.0,240,Business,10.53,No,56.37,40693.63,1827.78,972.84,2239.75,Yes,2023-10-25,Phone,1,Yes
APP_00007295,46,Female,Married,Bachelor,Full-time,2,61854.0,5154.5,10,No,4,744.0,6,8,1,14.97,0,No,12676.0,60,Debt Consolidation,9.22,No,69.69,1450.69,2311.13,35056.84,4414.84,Yes,2023-11-30,Branch,1,Yes
APP_00007296,49,Male,Single,Bachelor,Unemployed,3,97144.0,8095.33,10,No,3,684.0,0,7,3,28.03,0,No,19230.0,240,Education,5.82,No,37.54,6908.38,1642.37,9028.45,5099.23,Yes,2023-06-04,Branch,0,No
APP_00007297,35,Male,Married,High School,Part-time,3,27671.0,2305.92,9,No,2,710.0,3,3,1,22.67,0,No,69688.0,12,Home,8.08,No,26.98,17257.17,2977.14,15632.68,2053.22,Yes,2023-10-19,Branch,5,No
APP_00007298,29,Female,Married,High School,Full-time,3,113755.0,9479.58,6,Yes,2,670.0,15,6,4,13.73,0,No,24508.0,36,Debt Consolidation,11.85,Yes,48.29,13945.41,9376.56,24078.66,4838.8,No,2023-05-23,Online,16,No
APP_00007299,30,Female,Married,Bachelor,Full-time,2,29746.0,2478.83,8,No,0,740.0,0,10,0,10.76,0,No,18308.0,48,Car,8.6,No,63.16,1880.39,2333.64,2659.47,2176.86,No,2023-01-27,Branch,7,No
APP_00007300,64,Male,Married,Bachelor,Full-time,1,65765.0,5480.42,5,No,0,713.0,9,9,2,29.52,0,No,22908.0,180,Debt Consolidation,9.57,Yes,44.32,49917.62,1775.68,51430.5,3075.13,Yes,2023-11-23,Online,10,No
APP_00007301,33,Male,Single,Master,Full-time,7,19321.0,1610.08,10,No,2,488.0,14,8,2,13.91,1,No,21347.0,12,Home,8.39,Yes,63.13,13571.87,8634.22,15953.81,1253.34,Yes,2023-08-23,Online,0,Yes
APP_00007302,29,Male,Married,High School,Full-time,4,37979.0,3164.92,9,No,1,691.0,11,8,2,56.22,0,No,14584.0,84,Car,6.63,No,88.49,3456.59,757.7,2562.06,1358.85,Yes,2023-08-29,Branch,1,No
APP_00007303,48,Male,Single,PhD,Self-employed,0,48117.0,4009.75,4,No,0,676.0,0,10,0,53.87,1,No,40728.0,84,Home,10.17,Yes,70.01,14493.97,273.9,29496.34,1647.55,No,2023-07-29,Branch,14,Yes
APP_00007304,34,Female,Single,Master,Full-time,1,46505.0,3875.42,7,Yes,1,489.0,3,5,0,6.83,0,No,11704.0,48,Education,5.05,No,16.47,3586.15,11850.42,23591.0,1899.5,Yes,2023-05-04,Branch,3,No
APP_00007305,32,Male,Married,Bachelor,Full-time,0,53855.0,4487.92,8,Yes,0,656.0,12,6,1,41.11,0,No,15939.0,36,Car,7.24,No,27.07,31943.75,480.13,48534.85,3737.29,Yes,2023-04-19,Online,3,No
APP_00007306,54,Female,Single,Bachelor,Unemployed,7,64565.0,5380.42,7,No,0,746.0,20,10,1,46.38,0,No,40743.0,72,Home,9.44,No,77.5,55838.29,1004.76,25149.41,3712.26,Yes,2023-06-10,Online,5,No
APP_00007307,40,Male,Married,Bachelor,Full-time,2,36384.0,3032.0,8,Yes,1,775.0,10,12,2,41.46,0,No,12844.0,24,Home,4.99,No,33.93,2070.04,5174.95,5333.69,2548.44,No,2023-07-11,Phone,2,No
APP_00007308,29,Male,Single,High School,Self-employed,2,39723.0,3310.25,6,No,2,693.0,3,9,1,9.79,0,No,24320.0,24,Home,13.04,No,67.18,883.71,1100.67,1752.94,2569.0,Yes,2023-01-01,Online,2,No
APP_00007309,21,Female,Single,Bachelor,Full-time,3,76931.0,6410.92,6,Yes,1,688.0,1,6,2,11.22,0,No,35885.0,120,Education,6.27,Yes,41.32,,3049.3,6763.12,3613.81,Yes,2023-04-10,Online,1,No
APP_00007310,24,Female,Single,High School,Full-time,1,80956.0,6746.33,10,No,1,613.0,3,8,1,14.06,0,No,24150.0,36,Debt Consolidation,3.33,No,28.29,13532.31,7167.7,22666.31,2779.54,Yes,2023-09-24,Online,5,No
APP_00007311,51,Male,Married,High School,Full-time,0,69769.0,5814.08,8,Yes,1,754.0,0,8,1,12.58,0,No,14235.0,36,Car,8.12,Yes,73.27,20892.6,4348.91,54965.02,4200.77,No,2023-11-17,Online,5,No
APP_00007312,55,Female,Divorced,High School,Full-time,3,52934.0,4411.17,4,No,1,685.0,1,7,3,28.26,0,No,36488.0,24,Medical,6.36,Yes,71.82,35929.83,18133.91,25380.16,3378.37,Yes,2023-01-18,Online,3,No
APP_00007313,23,Male,Married,Bachelor,Full-time,0,64250.0,5354.17,6,Yes,3,640.0,1,8,1,29.45,0,No,16239.0,72,Debt Consolidation,6.42,Yes,52.78,9676.13,4272.69,60243.5,2152.5,Yes,2023-09-28,Branch,4,No
APP_00007314,39,Male,Married,Master,Full-time,0,14821.0,1235.08,8,No,0,838.0,0,9,0,32.08,1,No,15178.0,180,Car,6.63,Yes,69.61,17425.21,2346.41,17988.69,498.4,No,2023-05-06,Branch,0,Yes
APP_00007315,42,Female,Married,High School,Retired,10,252558.0,21046.5,7,No,1,670.0,22,9,2,1.71,0,No,28741.0,36,Education,7.73,Yes,48.35,18733.79,805.19,3388.63,17634.99,Yes,2023-11-18,Online,0,No
APP_00007316,37,Male,Single,Master,Self-employed,5,71017.0,5918.08,10,No,2,660.0,12,10,4,19.27,0,No,18727.0,72,Debt Consolidation,8.85,No,93.35,21938.64,3605.49,16543.05,3797.98,No,2023-08-13,Branch,1,No
APP_00007317,21,Female,Divorced,Bachelor,Full-time,0,50556.0,4213.0,8,No,1,756.0,2,9,6,48.77,0,No,60670.0,36,Car,10.71,Yes,58.94,12010.52,5655.24,36508.11,3003.97,No,2023-10-25,Branch,1,No
APP_00007318,40,Female,Single,High School,Self-employed,1,153881.0,12823.42,6,No,3,647.0,4,9,3,18.91,0,Yes,20077.0,60,Education,11.73,No,35.09,28681.2,1392.56,18971.94,10482.88,Yes,2023-09-20,Phone,6,Yes
